_time,occupancy,temperature
2025-04-17 13:40:00+00:00,0,21.619999999999997
2025-04-17 13:40:00+00:00,0,22.30666666666667
2025-04-17 14:40:00+00:00,0,22.465
2025-04-17 15:10:00+00:00,0,24.179999999999996
2025-04-17 17:40:00+00:00,0,20.715
2025-04-17 17:40:00+00:00,0,21.830000000000002
2025-04-17 18:10:00+00:00,0,24.08
2025-04-17 18:40:00+00:00,0,20.275
2025-04-17 18:40:00+00:00,0,21.326666666666664
2025-04-17 19:40:00+00:00,0,19.995
2025-04-17 20:10:00+00:00,0,23.965
2025-04-17 20:40:00+00:00,0,19.810000000000002
2025-04-17 21:40:00+00:00,0,19.685000000000002
2025-04-17 22:10:00+00:00,0,23.89
2025-04-17 22:40:00+00:00,0,20.349999999999998
2025-04-17 23:40:00+00:00,0,19.473333333333333
2025-04-18 00:10:00+00:00,0,23.84
2025-04-18 01:40:00+00:00,0,19.4
2025-04-18 02:40:00+00:00,0,19.34
2025-04-18 02:40:00+00:00,0,20.119999999999997
2025-04-18 03:10:00+00:00,0,23.703333333333333
2025-04-18 04:40:00+00:00,0,20.03
2025-04-18 04:45:00+00:00,0,19.25
2025-04-18 05:40:00+00:00,0,19.953333333333333
2025-04-18 06:10:00+00:00,0,23.59
2025-04-18 06:40:00+00:00,0,19.055
2025-04-18 07:40:00+00:00,0,18.805
2025-04-18 07:40:00+00:00,0,19.64333333333333
2025-04-18 08:10:00+00:00,0,23.453333333333333
2025-04-18 08:40:00+00:00,0,18.619999999999997
2025-04-18 08:40:00+00:00,0,19.353333333333335
2025-04-18 09:40:00+00:00,0,19.123333333333335
2025-04-18 10:10:00+00:00,0,23.33
2025-04-18 10:40:00+00:00,0,18.4825
2025-04-18 10:40:00+00:00,0,19.008
2025-04-18 10:45:00+00:00,0,18.43
2025-04-18 11:10:00+00:00,0,23.27
2025-04-18 11:40:00+00:00,0,18.476666666666667
2025-04-18 13:40:00+00:00,0,18.685000000000002
2025-04-18 14:40:00+00:00,0,19.266666666666666
2025-04-18 15:40:00+00:00,0,19.349999999999998
2025-04-18 17:40:00+00:00,0,18.84
2025-04-18 17:40:00+00:00,0,19.516666666666666
2025-04-18 18:40:00+00:00,0,19.639999999999997
2025-04-18 19:10:00+00:00,0,23.08
2025-04-18 19:40:00+00:00,0,19.726666666666667
2025-04-18 20:40:00+00:00,0,18.810000000000002
2025-04-18 20:40:00+00:00,0,19.703333333333333
2025-04-18 22:40:00+00:00,0,19.805
2025-04-18 23:40:00+00:00,0,18.599999999999998
2025-04-19 00:40:00+00:00,0,19.623333333333335
2025-04-19 01:40:00+00:00,0,19.53
2025-04-19 04:40:00+00:00,0,19.465
2025-04-19 05:40:00+00:00,0,19.39
2025-04-19 06:40:00+00:00,0,18.465
2025-04-19 06:40:00+00:00,0,19.33
2025-04-19 07:40:00+00:00,0,19.27
2025-04-19 08:10:00+00:00,0,22.89
2025-04-19 12:10:00+00:00,0,22.84
2025-04-19 16:10:00+00:00,0,22.77
2025-04-19 16:40:00+00:00,0,19.476666666666667
2025-04-19 19:40:00+00:00,0,18.64
2025-04-19 19:40:00+00:00,0,19.52
2025-04-19 20:10:00+00:00,0,22.679999999999996
2025-04-19 20:40:00+00:00,0,18.58
2025-04-19 21:10:00+00:00,0,22.65
2025-04-20 00:10:00+00:00,0,22.58
2025-04-20 01:40:00+00:00,0,18.4
2025-04-20 01:45:00+00:00,0,18.37
2025-04-20 02:10:00+00:00,0,22.53
2025-04-20 05:15:00+00:00,0,22.43
2025-04-20 06:10:00+00:00,0,22.429999999999996
2025-04-20 06:40:00+00:00,0,18.525
2025-04-20 07:40:00+00:00,0,19.389999999999997
2025-04-20 08:40:00+00:00,0,18.976666666666663
2025-04-20 09:40:00+00:00,0,19.155
2025-04-20 09:40:00+00:00,0,19.686666666666667
2025-04-20 10:40:00+00:00,0,19.310000000000002
2025-04-20 11:40:00+00:00,0,19.976666666666667
2025-04-20 12:40:00+00:00,0,20.080000000000002
2025-04-20 13:10:00+00:00,0,22.47666666666667
